"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tim Couwelier", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-01", "Tobias Daneels", null, null, "MapComplete 0.0.0", 1, 0, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-02", "Pieter Vander Vennet", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #grb", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
"2020-07-02", "Sanderd17", null, null, "MapComplete 0.0.0", 0, 1, "Beantwoorden van vragen met MapComplete voor vragenset #groen", null
